i,habitat_cells,matrix_alpha,habitat_alpha,ratio,eca
38,10602,280,43559,155.5680955578121,575.6713343737629
48,4560,31114,549,0.017638578078371325,358.9373051852124
32,10069,200,60983,304.9134672933116,536.1181670144132
48,4560,43559,768,0.017638578078371325,372.7284832515138
13,8634,549,392,0.7142857142857143,166.3686220465945
48,4560,60983,1076,0.017638578078371325,383.0098091727207
43,10876,15874,1076,0.06776036154587126,817.7256707864062
48,4560,85376,1506,0.017638578078371325,390.5834480454473
41,12319,768,143,0.18593443208187072,165.16026660139133
48,4560,119526,2108,0.017638578078371325,396.11434628664426
38,10602,392,60983,155.5680955578121,640.2666655845815
13,8634,768,549,0.7142857142857143,213.95538490982446
32,10069,280,85376,304.9134672933116,602.2799934280283
40,11730,392,43559,111.12006825558007,625.3742466272352
13,8634,1076,768,0.7142857142857143,272.01159950951256
43,10876,22224,1506,0.06776036154587126,860.0070285694886
38,10602,549,85376,155.5680955578121,701.2955125574698
32,10069,392,119526,304.9134672933116,663.4425955055127
41,12319,1076,200,0.18593443208187072,236.2139714058876
40,11730,549,60983,111.12006825558007,693.7979767324119
13,8634,1506,1076,0.7142857142857143,338.60428340277343
43,10876,31114,2108,0.06776036154587126,891.961578917237
38,10602,768,119526,155.5680955578121,755.6829109953727
13,8634,2108,1506,0.7142857142857143,409.31992738982046
40,11730,768,85376,111.12006825558007,762.2800201568183
41,12319,1506,280,0.18593443208187072,326.40962641976233
13,8634,2952,2108,0.7142857142857143,478.6509500786935
43,10876,43559,2952,0.06776036154587126,915.7327609578671
13,8634,4132,2952,0.7142857142857143,541.8594450016479
40,11730,1076,119526,111.12006825558007,825.0642999941566
43,10876,60983,4132,0.06776036154587126,933.2150171241844
41,12319,2108,392,0.18593443208187072,431.441074100924
13,8634,5785,4132,0.7142857142857143,596.0952771962419
8,7418,31114,52,0.001673274998843728,226.93591505680143
13,8634,8099,5785,0.7142857142857143,640.4577754964598
50,3484,200,5785,28.925465497599983,122.80373129702147
8,7418,43559,73,0.001673274998843728,288.02916357832095
50,3484,280,8099,28.925465497599983,138.12613094584287
50,3484,392,11339,28.925465497599983,156.80275562121548
43,10876,85376,5785,0.06776036154587126,945.9664440321264
50,3484,549,15874,28.925465497599983,178.00854841029883
50,3484,768,22224,28.925465497599983,200.28757036979763
50,3484,1076,31114,28.925465497599983,221.94005937313116
8,7418,60983,102,0.001673274998843728,350.5996880218209
13,8634,11339,8099,0.7142857142857143,675.4452170378293
50,3484,1506,43559,28.925465497599983,241.5452448199649
41,12319,2952,549,0.18593443208187072,542.9860548914168
50,3484,2108,60983,28.925465497599983,258.2766119678386
50,3484,2952,85376,28.925465497599983,271.90416093240117
50,3484,4132,119526,28.925465497599983,282.616588862241
8,7418,85376,143,0.001673274998843728,410.6430006107178
13,8634,15874,11339,0.7142857142857143,702.2990583829786
43,10876,119526,8099,0.06776036154587126,955.2121803012144
8,7418,119526,200,0.001673274998843728,464.86016207172247
13,8634,22224,15874,0.7142857142857143,722.502523941537
41,12319,4132,768,0.18593443208187072,651.6172415600969
13,8634,31114,22224,0.7142857142857143,737.4830434689231
13,8634,43559,31114,0.7142857142857143,748.4744545296608
41,12319,5785,1076,0.18593443208187072,749.8346333870985
39,9909,200,85376,426.87885421063623,491.50178410887753
13,8634,60983,43559,0.7142857142857143,756.477987609188
39,9909,280,119526,426.87885421063623,552.1466565091109
13,8634,85376,60983,0.7142857142857143,762.2741233685607
41,12319,8099,1506,0.18593443208187072,833.4726518380264
13,8634,119526,85376,0.7142857142857143,766.4552521613331
41,12319,11339,2108,0.18593443208187072,901.4661736677766
41,12319,15874,2952,0.18593443208187072,954.8397631946386
41,12319,22224,4132,0.18593443208187072,995.6631113898667
41,12319,31114,5785,0.18593443208187072,1026.2985072094734
41,12319,43559,8099,0.18593443208187072,1048.9723261511047
41,12319,60983,11339,0.18593443208187072,1065.5863584349868
50,3484,4132,52,0.012598984341693804,136.42336957992063
50,3484,5785,73,0.012598984341693804,169.80999086396508
50,3484,8099,102,0.012598984341693804,200.23710217744843
50,3484,11339,143,0.012598984341693804,226.33601105131746
41,12319,85376,15874,0.18593443208187072,1077.6725510299877
50,3484,15874,200,0.012598984341693804,247.68750523424632
50,3484,22224,280,0.012598984341693804,264.5358579554763
50,3484,31114,392,0.012598984341693804,277.47612108438864
50,3484,43559,549,0.012598984341693804,287.21810775501365
50,3484,60983,768,0.012598984341693804,294.4457421110297
50,3484,85376,1076,0.012598984341693804,299.75121318248785
50,3484,119526,1506,0.012598984341693804,303.61585314102933
41,12319,119526,22224,0.18593443208187072,1086.4193602106661
5,7707,8099,52,0.006428053235558064,181.42012055286247
5,7707,11339,73,0.006428053235558064,243.20282442752608
5,7707,15874,102,0.006428053235558064,309.75250511599455
5,7707,22224,143,0.006428053235558064,376.5395152683344
5,7707,31114,200,0.006428053235558064,439.24426139682186
5,7707,43559,280,0.006428053235558064,494.725422350479
5,7707,60983,392,0.006428053235558064,541.4128299579827
5,7707,85376,549,0.006428053235558064,579.1351313496149
43,10876,549,52,0.09486450616421976,77.98154347298808
5,7707,119526,768,0.006428053235558064,608.6585799608564
5,7707,280,52,0.18593443208187072,39.07937603165551
5,7707,392,73,0.18593443208187072,57.89278778158673
43,10876,768,73,0.09486450616421976,119.80963252026106
5,7707,549,102,0.18593443208187072,85.45292839049975
22,9846,200,73,0.36443148688046656,50.764325480948656
5,7707,768,143,0.18593443208187072,124.02523806300026
43,10876,1076,102,0.09486450616421976,179.19375856978988
22,9846,280,102,0.36443148688046656,70.19737263430711
5,7707,1076,200,0.18593443208187072,174.71983939014862
50,3484,200,8099,40.495651696639975,126.13213486289403
50,3484,280,11339,40.495651696639975,141.37768274986504
50,3484,392,15874,40.495651696639975,159.95584163601814
1,6448,200,102,0.5102040816326531,49.41132379774918
5,7707,1506,280,0.18593443208187072,236.24252449602508
43,10876,1506,143,0.09486450616421976,257.2960280382733
50,3484,549,22224,40.495651696639975,180.9811642520599
50,3484,768,31114,40.495651696639975,202.9782827230599
50,3484,1076,43559,40.495651696639975,224.2687722172757
22,9846,392,143,0.36443148688046656,96.78097050578016
1,6448,280,143,0.5102040816326531,66.35130980212386
50,3484,1506,60983,40.495651696639975,243.4771076125025
50,3484,2108,85376,40.495651696639975,259.8222803503112
5,7707,2108,392,0.18593443208187072,304.51521992238065
50,3484,2952,119526,40.495651696639975,273.1054251744994
1,6448,392,200,0.5102040816326531,88.67311397823256
5,7707,2952,549,0.18593443208187072,373.8399548049875
1,6448,549,280,0.5102040816326531,117.71353226130768
22,9846,549,200,0.36443148688046656,132.63184888188846
43,10876,2108,200,0.09486450616421976,350.71544763873544
31,8858,8099,52,0.006428053235558064,215.08014407450185
1,6448,768,392,0.5102040816326531,154.5477318606674
5,7707,4132,768,0.18593443208187072,438.83839022711925
1,6448,1076,549,0.5102040816326531,199.33378303180444
22,9846,768,280,0.36443148688046656,179.90660557617247
31,8858,11339,73,0.006428053235558064,286.7120886148384
5,7707,5785,1076,0.18593443208187072,495.8566784479671
43,10876,2952,280,0.09486450616421976,451.81730008798587
1,6448,1506,768,0.5102040816326531,250.50133062043977
1,6448,2108,1076,0.5102040816326531,304.58658586064496
5,7707,8099,1506,0.18593443208187072,543.3000395697909
31,8858,15874,102,0.006428053235558064,363.2116637702224
22,9846,1076,392,0.36443148688046656,240.0393431195354
1,6448,2952,1506,0.5102040816326531,357.31200466903414
9,6234,200,15874,79.37147732541433,384.0194790851301
5,7707,11339,2108,0.18593443208187072,581.2067647452658
43,10876,4132,392,0.09486450616421976,551.5468956599052
1,6448,4132,2108,0.5102040816326531,405.08909273382875
31,8858,22224,143,0.006428053235558064,439.45425926154434
9,6234,280,22224,79.37147732541433,418.5057830279722
22,9846,1506,549,0.36443148688046656,312.493128864485
1,6448,5785,2952,0.5102040816326531,445.85146144306026
5,7707,15874,2952,0.18593443208187072,610.5853081145892
9,6234,392,31114,79.37147732541433,449.54627648340625
1,6448,8099,4132,0.5102040816326531,479.0325340655432
31,8858,31114,200,0.006428053235558064,510.65243857996603
9,6234,549,43559,79.37147732541433,475.8348531385943
5,7707,22224,4132,0.18593443208187072,632.847382813712
43,10876,5785,549,0.09486450616421976,642.4950430819357
1,6448,11339,5785,0.5102040816326531,505.1005245881589
22,9846,2108,768,0.36443148688046656,393.7535305250595
9,6234,768,60983,79.37147732541433,497.0859120660184
5,7707,31114,5785,0.18593443208187072,649.4412036591566
9,6234,1076,85376,79.37147732541433,513.6823047103659
1,6448,15874,8099,0.5102040816326531,525.048936216282
31,8858,43559,280,0.006428053235558064,573.4021358117336
9,6234,1506,119526,79.37147732541433,526.3218414039935
1,6448,22224,11339,0.5102040816326531,540.0235404667073
48,4560,2108,52,0.024694009309719853,106.26574526399789
22,9846,2952,1076,0.36443148688046656,477.810362311262
5,7707,43559,8099,0.18593443208187072,661.6628510332039
43,10876,8099,768,0.09486450616421976,720.3933748548546
48,4560,2952,73,0.024694009309719853,146.96587724558395
31,8858,60983,392,0.006428053235558064,626.0653061894315
1,6448,31114,15874,0.5102040816326531,551.1085720538093
48,4560,4132,102,0.024694009309719853,190.34291174569734
5,7707,60983,11339,0.18593443208187072,670.5867822534369
48,4560,5785,143,0.024694009309719853,232.59800721305888
1,6448,43559,22224,0.5102040816326531,559.2319556209081
48,4560,8099,200,0.024694009309719853,270.7883810056368
22,9846,4132,1506,0.36443148688046656,558.1619465264337
31,8858,85376,549,0.006428053235558064,668.5427487973692
48,4560,11339,280,0.024694009309719853,303.3044585562844
5,7707,85376,15874,0.18593443208187072,677.0623296656984
1,6448,60983,31114,0.5102040816326531,565.1418903282423
43,10876,11339,1076,0.09486450616421976,783.9712136731166
48,4560,15874,392,0.024694009309719853,329.7415709862809
48,4560,22224,549,0.024694009309719853,350.50014990437273
1,6448,85376,43559,0.5102040816326531,569.4191235132163
5,7707,119526,22224,0.18593443208187072,681.74024306836
48,4560,31114,768,0.024694009309719853,366.38297413483383
31,8858,119526,768,0.006428053235558064,701.7522909362264
22,9846,5785,2108,0.36443148688046656,629.8435434480906
48,4560,43559,1076,0.024694009309719853,378.305924706174
1,6448,119526,60983,0.5102040816326531,572.5031542821248
48,4560,60983,1506,0.024694009309719853,387.13277841189876
43,10876,15874,1506,0.09486450616421976,834.0141013335534
48,4560,85376,2108,0.024694009309719853,393.60202669924536
48,4560,119526,2952,0.024694009309719853,398.30902320819973
51,2759,4132,52,0.012598984341693804,98.3688084893833
51,2759,5785,73,0.012598984341693804,123.95007517653711
22,9846,8099,2952,0.36443148688046656,690.2911515190661
51,2759,8099,102,0.012598984341693804,148.13973879799744
51,2759,11339,143,0.012598984341693804,169.6589523107023
51,2759,15874,200,0.012598984341693804,187.8700914949181
51,2759,22224,280,0.012598984341693804,202.67346084603398
51,2759,31114,392,0.012598984341693804,214.32830829107817
51,2759,43559,549,0.012598984341693804,223.27860848300122
51,2759,60983,768,0.012598984341693804,230.02219875655254
51,2759,85376,1076,0.012598984341693804,235.03073318250756
51,2759,119526,1506,0.012598984341693804,238.7111489999679
43,10876,22224,2108,0.09486450616421976,872.3619715017019
22,9846,11339,4132,0.36443148688046656,739.0818407913895
45,5610,200,85376,426.87885421063623,255.39712489501522
45,5610,280,119526,426.87885421063623,281.421544586042
22,9846,15874,5785,0.36443148688046656,777.1819491160865
43,10876,31114,2952,0.09486450616421976,901.1775045148144
22,9846,22224,8099,0.36443148688046656,806.2125528985085
43,10876,43559,4132,0.09486450616421976,922.5241057382234
34,12447,31114,52,0.001673274998843728,421.0599834569158
12,5669,200,2952,14.757890559999993,221.0889752230511
22,9846,31114,11339,0.36443148688046656,827.9382048229054
12,5669,280,4132,14.757890559999993,250.62578686010895
41,12319,200,15874,79.37147732541433,484.33878109910034
12,5669,392,5785,14.757890559999993,280.92162769797045
7,8352,8099,52,0.006428053235558064,74.87600671356111
43,10876,60983,5785,0.09486450616421976,938.175825439671
12,5669,549,8099,14.757890559999993,311.4180065311266
22,9846,43559,15874,0.36443148688046656,843.9857401233236
34,12447,43559,73,0.001673274998843728,523.3137715109759
12,5669,768,11339,14.757890559999993,341.69541232175226
7,8352,11339,73,0.006428053235558064,105.11854097127
12,5669,1076,15874,14.757890559999993,371.0110188991191
12,5669,1506,22224,14.757890559999993,398.2731995469661
43,10876,85376,8099,0.09486450616421976,949.5672195946
41,12319,280,22224,79.37147732541433,533.2938217975739
22,9846,60983,22224,0.36443148688046656,855.7275513198607
7,8352,15874,102,0.006428053235558064,144.64754019513364
12,5669,2108,31114,14.757890559999993,422.43511236364776
12,5669,2952,43559,14.757890559999993,442.86625993498853
43,10876,200,549,2.7439999999999993,188.14797675391975
12,5669,4132,60983,14.757890559999993,459.45352769773706
7,8352,22224,143,0.006428053235558064,194.43827974274967
34,12447,60983,102,0.001673274998843728,625.3960855225747
27,8996,392,52,0.13281030862990767,53.89792465828469
22,9846,85376,31114,0.36443148688046656,864.2605426810926
12,5669,5785,85376,14.757890559999993,472.4853408557093
43,10876,119526,11339,0.09486450616421976,957.81390138968
12,5669,8099,119526,14.757890559999993,482.46772298895485
7,8352,31114,200,0.006428053235558064,254.02503933623893
41,12319,392,31114,79.37147732541433,594.7416764794207
43,10876,280,768,2.7439999999999993,236.69772837061882
27,8996,549,73,0.13281030862990767,82.50090532445174
22,9846,119526,43559,0.36443148688046656,870.4313190153807
7,8352,43559,280,0.006428053235558064,320.9678228100994
34,12447,85376,143,0.001673274998843728,721.5296672083002
27,8996,768,102,0.13281030862990767,123.8589323901889
7,8352,60983,392,0.006428053235558064,390.9787302362722
43,10876,392,1076,2.7439999999999993,296.1692419410085
41,12319,549,43559,79.37147732541433,665.8221802639382
27,8996,1076,143,0.13281030862990767,179.88969303455949
7,8352,85376,549,0.006428053235558064,459.0342989279776
31,8858,200,31114,155.5680955578121,358.7975388607918
43,10876,549,1506,2.7439999999999993,367.6615107970042
27,8996,1506,200,0.13281030862990767,249.84696189102223
7,8352,119526,768,0.006428053235558064,520.8685216294757
34,12447,119526,200,0.001673274998843728,807.1477759351839
41,12319,768,60983,79.37147732541433,740.6990495594127
31,8858,280,43559,155.5680955578121,397.61639206538473
27,8996,2108,280,0.13281030862990767,329.5036099223004
43,10876,768,2108,2.7439999999999993,449.39186078215045
31,8858,392,60983,155.5680955578121,444.3563326253125
27,8996,2952,392,0.13281030862990767,412.1754360209914
41,12319,1076,85376,79.37147732541433,812.927505726121
31,8858,549,85376,155.5680955578121,496.32463066451254
27,8996,4132,549,0.13281030862990767,491.05017116637873
43,10876,1076,2952,2.7439999999999993,536.024591017258
51,2759,200,5785,28.925465497599983,118.87649445619692
51,2759,280,8099,28.925465497599983,128.93450652658518
51,2759,392,11339,28.925465497599983,138.71220830767356
51,2759,549,15874,28.925465497599983,148.40756762986126
51,2759,768,22224,28.925465497599983,158.52951244103082
31,8858,768,119526,155.5680955578121,549.3799337222313
51,2759,1076,31114,28.925465497599983,169.5098794654996
51,2759,1506,43559,28.925465497599983,181.26193476142467
51,2759,2108,60983,28.925465497599983,193.14172637797222
27,8996,5785,768,0.13281030862990767,561.1646803389119
51,2759,2952,85376,28.925465497599983,204.31874608610255
51,2759,4132,119526,28.925465497599983,214.15565133540687
41,12319,1506,119526,79.37147732541433,877.6024986299619
43,10876,1506,4132,2.7439999999999993,620.6291374789596
27,8996,8099,1076,0.13281030862990767,620.0803574175418
27,8996,11339,1506,0.13281030862990767,667.4909682572036
43,10876,2108,5785,2.7439999999999993,697.3518359572654
